"year","country_sector","country","sector","ecp_oecd","co2_oecd_total","co2_oecd_1a","co2_oecd_1b","co2_oecd_2","co2_oecd_3","co2_oecd_4","co2_oecd_5"
2017,"Ukraine (UKR) Changes in inventories P.52","Ukraine","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2017,"Ukraine (UKR) Acquisitions less disposals of valuables P.53","Ukraine","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2017,"Uruguay (URY) Household final consumption P.3h","Uruguay","Household final consumption P.3h",NA,3242.23544680912,3242.23544680912,0,0,0,0,0
2017,"Uruguay (URY) Non-profit institutions serving households P.3n","Uruguay","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2017,"Uruguay (URY) Government final consumption P.3g","Uruguay","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2017,"Uruguay (URY) Gross fixed capital formation P.51","Uruguay","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2017,"Uruguay (URY) Changes in inventories P.52","Uruguay","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2017,"Uruguay (URY) Acquisitions less disposals of valuables P.53","Uruguay","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2017,"United States of America (USA) Household final consumption P.3h","United States of America","Household final consumption P.3h",NA,1118928.31490507,1118928.31490507,0,0,0,0,0
2017,"United States of America (USA) Non-profit institutions serving households P.3n","United States of America","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2017,"United States of America (USA) Government final consumption P.3g","United States of America","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2017,"United States of America (USA) Gross fixed capital formation P.51","United States of America","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2017,"United States of America (USA) Changes in inventories P.52","United States of America","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2017,"United States of America (USA) Acquisitions less disposals of valuables P.53","United States of America","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2017,"Uzbekistan (UZB) Household final consumption P.3h","Uzbekistan","Household final consumption P.3h",NA,36449.0371480431,36449.0371480431,0,0,0,0,0
2017,"Uzbekistan (UZB) Non-profit institutions serving households P.3n","Uzbekistan","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2017,"Uzbekistan (UZB) Government final consumption P.3g","Uzbekistan","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2017,"Uzbekistan (UZB) Gross fixed capital formation P.51","Uzbekistan","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2017,"Uzbekistan (UZB) Changes in inventories P.52","Uzbekistan","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2017,"Uzbekistan (UZB) Acquisitions less disposals of valuables P.53","Uzbekistan","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2017,"Venezuela (VEN) Household final consumption P.3h","Venezuela","Household final consumption P.3h",NA,30159.6943073172,30159.6943073173,0,0,0,0,0
2017,"Venezuela (VEN) Non-profit institutions serving households P.3n","Venezuela","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2017,"Venezuela (VEN) Government final consumption P.3g","Venezuela","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2017,"Venezuela (VEN) Gross fixed capital formation P.51","Venezuela","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2017,"Venezuela (VEN) Changes in inventories P.52","Venezuela","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2017,"Venezuela (VEN) Acquisitions less disposals of valuables P.53","Venezuela","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2017,"Viet Nam (VNM) Household final consumption P.3h","Viet Nam","Household final consumption P.3h",NA,35842.5376924882,35842.5376924882,0,0,0,0,0
2017,"Viet Nam (VNM) Non-profit institutions serving households P.3n","Viet Nam","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2017,"Viet Nam (VNM) Government final consumption P.3g","Viet Nam","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2017,"Viet Nam (VNM) Gross fixed capital formation P.51","Viet Nam","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2017,"Viet Nam (VNM) Changes in inventories P.52","Viet Nam","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2017,"Viet Nam (VNM) Acquisitions less disposals of valuables P.53","Viet Nam","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2017,"Yemen Arab Republic/Yemen (1990/1991) (YEM) Household final consumption P.3h","Yemen Arab Republic/Yemen (1990/1991)","Household final consumption P.3h",NA,2865.20466369091,2865.20466369091,0,0,0,0,0
2017,"Yemen Arab Republic/Yemen (1990/1991) (YEM) Non-profit institutions serving households P.3n","Yemen Arab Republic/Yemen (1990/1991)","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2017,"Yemen Arab Republic/Yemen (1990/1991) (YEM) Government final consumption P.3g","Yemen Arab Republic/Yemen (1990/1991)","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2017,"Yemen Arab Republic/Yemen (1990/1991) (YEM) Gross fixed capital formation P.51","Yemen Arab Republic/Yemen (1990/1991)","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2017,"Yemen Arab Republic/Yemen (1990/1991) (YEM) Changes in inventories P.52","Yemen Arab Republic/Yemen (1990/1991)","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2017,"Yemen Arab Republic/Yemen (1990/1991) (YEM) Acquisitions less disposals of valuables P.53","Yemen Arab Republic/Yemen (1990/1991)","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2017,"South Africa (ZAF) Household final consumption P.3h","South Africa","Household final consumption P.3h",NA,68673.9882826248,68673.9882826248,0,0,0,0,0
2017,"South Africa (ZAF) Non-profit institutions serving households P.3n","South Africa","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2017,"South Africa (ZAF) Government final consumption P.3g","South Africa","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2017,"South Africa (ZAF) Gross fixed capital formation P.51","South Africa","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2017,"South Africa (ZAF) Changes in inventories P.52","South Africa","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2017,"South Africa (ZAF) Acquisitions less disposals of valuables P.53","South Africa","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2017,"Zambia (ZMB) Household final consumption P.3h","Zambia","Household final consumption P.3h",NA,1217.29811577832,1217.29811577832,0,0,0,0,0
2017,"Zambia (ZMB) Non-profit institutions serving households P.3n","Zambia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2017,"Zambia (ZMB) Government final consumption P.3g","Zambia","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2017,"Zambia (ZMB) Gross fixed capital formation P.51","Zambia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2017,"Zambia (ZMB) Changes in inventories P.52","Zambia","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2017,"Zambia (ZMB) Acquisitions less disposals of valuables P.53","Zambia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2017,"Zimbabwe (ZWE) Household final consumption P.3h","Zimbabwe","Household final consumption P.3h",NA,2318.92552063697,2318.92552063697,0,0,0,0,0
2017,"Zimbabwe (ZWE) Non-profit institutions serving households P.3n","Zimbabwe","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2017,"Zimbabwe (ZWE) Government final consumption P.3g","Zimbabwe","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2017,"Zimbabwe (ZWE) Gross fixed capital formation P.51","Zimbabwe","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2017,"Zimbabwe (ZWE) Changes in inventories P.52","Zimbabwe","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2017,"Zimbabwe (ZWE) Acquisitions less disposals of valuables P.53","Zimbabwe","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Rest of Americas (XAM) Household final consumption P.3h","Rest of Americas","Household final consumption P.3h",NA,6558.55428589086,6558.55428589086,0,0,0,0,0
2018,"Rest of Americas (XAM) Non-profit institutions serving households P.3n","Rest of Americas","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Rest of Americas (XAM) Government final consumption P.3g","Rest of Americas","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Rest of Americas (XAM) Gross fixed capital formation P.51","Rest of Americas","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Rest of Americas (XAM) Changes in inventories P.52","Rest of Americas","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Rest of Americas (XAM) Acquisitions less disposals of valuables P.53","Rest of Americas","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Rest of Europe (XEU) Household final consumption P.3h","Rest of Europe","Household final consumption P.3h",NA,1190.68414293184,1190.68414293184,0,0,0,0,0
2018,"Rest of Europe (XEU) Non-profit institutions serving households P.3n","Rest of Europe","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Rest of Europe (XEU) Government final consumption P.3g","Rest of Europe","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Rest of Europe (XEU) Gross fixed capital formation P.51","Rest of Europe","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Rest of Europe (XEU) Changes in inventories P.52","Rest of Europe","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Rest of Europe (XEU) Acquisitions less disposals of valuables P.53","Rest of Europe","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Rest of Africa (XAF) Household final consumption P.3h","Rest of Africa","Household final consumption P.3h",NA,2408.99440243855,2408.99440243854,0,0,0,0,0
2018,"Rest of Africa (XAF) Non-profit institutions serving households P.3n","Rest of Africa","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Rest of Africa (XAF) Government final consumption P.3g","Rest of Africa","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Rest of Africa (XAF) Gross fixed capital formation P.51","Rest of Africa","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Rest of Africa (XAF) Changes in inventories P.52","Rest of Africa","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Rest of Africa (XAF) Acquisitions less disposals of valuables P.53","Rest of Africa","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Rest of Asia-Pacific (XAS) Household final consumption P.3h","Rest of Asia-Pacific","Household final consumption P.3h",NA,32855.9874337731,32855.9874337731,0,0,0,0,0
2018,"Rest of Asia-Pacific (XAS) Non-profit institutions serving households P.3n","Rest of Asia-Pacific","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Rest of Asia-Pacific (XAS) Government final consumption P.3g","Rest of Asia-Pacific","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Rest of Asia-Pacific (XAS) Gross fixed capital formation P.51","Rest of Asia-Pacific","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Rest of Asia-Pacific (XAS) Changes in inventories P.52","Rest of Asia-Pacific","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Rest of Asia-Pacific (XAS) Acquisitions less disposals of valuables P.53","Rest of Asia-Pacific","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Afghanistan (AFG) Household final consumption P.3h","Afghanistan","Household final consumption P.3h",NA,966.174254707765,966.174254707765,0,0,0,0,0
2018,"Afghanistan (AFG) Non-profit institutions serving households P.3n","Afghanistan","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Afghanistan (AFG) Government final consumption P.3g","Afghanistan","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Afghanistan (AFG) Gross fixed capital formation P.51","Afghanistan","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Afghanistan (AFG) Changes in inventories P.52","Afghanistan","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Afghanistan (AFG) Acquisitions less disposals of valuables P.53","Afghanistan","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Angola (AGO) Household final consumption P.3h","Angola","Household final consumption P.3h",NA,5618.57191016926,5618.57191016926,0,0,0,0,0
2018,"Angola (AGO) Non-profit institutions serving households P.3n","Angola","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Angola (AGO) Government final consumption P.3g","Angola","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Angola (AGO) Gross fixed capital formation P.51","Angola","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Angola (AGO) Changes in inventories P.52","Angola","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Angola (AGO) Acquisitions less disposals of valuables P.53","Angola","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Albania (ALB) Household final consumption P.3h","Albania","Household final consumption P.3h",NA,1996.05884894035,1996.05884894035,0,0,0,0,0
2018,"Albania (ALB) Non-profit institutions serving households P.3n","Albania","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Albania (ALB) Government final consumption P.3g","Albania","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Albania (ALB) Gross fixed capital formation P.51","Albania","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Albania (ALB) Changes in inventories P.52","Albania","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Albania (ALB) Acquisitions less disposals of valuables P.53","Albania","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"United Arab Emirates (ARE) Household final consumption P.3h","United Arab Emirates","Household final consumption P.3h",NA,31873.7790550325,31873.7790550325,0,0,0,0,0
2018,"United Arab Emirates (ARE) Non-profit institutions serving households P.3n","United Arab Emirates","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"United Arab Emirates (ARE) Government final consumption P.3g","United Arab Emirates","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"United Arab Emirates (ARE) Gross fixed capital formation P.51","United Arab Emirates","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"United Arab Emirates (ARE) Changes in inventories P.52","United Arab Emirates","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"United Arab Emirates (ARE) Acquisitions less disposals of valuables P.53","United Arab Emirates","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Argentina (ARG) Household final consumption P.3h","Argentina","Household final consumption P.3h",10.7386946417572,67913.4772078865,67913.4772078865,0,0,0,0,0
2018,"Argentina (ARG) Non-profit institutions serving households P.3n","Argentina","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Argentina (ARG) Government final consumption P.3g","Argentina","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Argentina (ARG) Gross fixed capital formation P.51","Argentina","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Argentina (ARG) Changes in inventories P.52","Argentina","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Argentina (ARG) Acquisitions less disposals of valuables P.53","Argentina","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Armenia (ARM) Household final consumption P.3h","Armenia","Household final consumption P.3h",NA,2383.13900762353,2383.13900762352,0,0,0,0,0
2018,"Armenia (ARM) Non-profit institutions serving households P.3n","Armenia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Armenia (ARM) Government final consumption P.3g","Armenia","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Armenia (ARM) Gross fixed capital formation P.51","Armenia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Armenia (ARM) Changes in inventories P.52","Armenia","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Armenia (ARM) Acquisitions less disposals of valuables P.53","Armenia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Australia (AUS) Household final consumption P.3h","Australia","Household final consumption P.3h",NA,80486.9330395262,80486.9330395262,0,0,0,0,0
2018,"Australia (AUS) Non-profit institutions serving households P.3n","Australia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Australia (AUS) Government final consumption P.3g","Australia","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Australia (AUS) Gross fixed capital formation P.51","Australia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Australia (AUS) Changes in inventories P.52","Australia","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Australia (AUS) Acquisitions less disposals of valuables P.53","Australia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Austria (AUT) Household final consumption P.3h","Austria","Household final consumption P.3h",0,14170.5147145973,14170.5147145973,0,0,0,0,0
2018,"Austria (AUT) Non-profit institutions serving households P.3n","Austria","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Austria (AUT) Government final consumption P.3g","Austria","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Austria (AUT) Gross fixed capital formation P.51","Austria","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Austria (AUT) Changes in inventories P.52","Austria","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Austria (AUT) Acquisitions less disposals of valuables P.53","Austria","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Azerbaijan (AZE) Household final consumption P.3h","Azerbaijan","Household final consumption P.3h",NA,11593.2354268211,11593.2354268211,0,0,0,0,0
2018,"Azerbaijan (AZE) Non-profit institutions serving households P.3n","Azerbaijan","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Azerbaijan (AZE) Government final consumption P.3g","Azerbaijan","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Azerbaijan (AZE) Gross fixed capital formation P.51","Azerbaijan","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Azerbaijan (AZE) Changes in inventories P.52","Azerbaijan","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Azerbaijan (AZE) Acquisitions less disposals of valuables P.53","Azerbaijan","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Burundi (BDI) Household final consumption P.3h","Burundi","Household final consumption P.3h",NA,219.639345344227,219.639345344227,0,0,0,0,0
2018,"Burundi (BDI) Non-profit institutions serving households P.3n","Burundi","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Burundi (BDI) Government final consumption P.3g","Burundi","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Burundi (BDI) Gross fixed capital formation P.51","Burundi","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Burundi (BDI) Changes in inventories P.52","Burundi","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Burundi (BDI) Acquisitions less disposals of valuables P.53","Burundi","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Belgium (BEL) Household final consumption P.3h","Belgium","Household final consumption P.3h",0,27975.354169306,27975.354169306,0,0,0,0,0
2018,"Belgium (BEL) Non-profit institutions serving households P.3n","Belgium","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Belgium (BEL) Government final consumption P.3g","Belgium","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Belgium (BEL) Gross fixed capital formation P.51","Belgium","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Belgium (BEL) Changes in inventories P.52","Belgium","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Belgium (BEL) Acquisitions less disposals of valuables P.53","Belgium","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Benin (BEN) Household final consumption P.3h","Benin","Household final consumption P.3h",NA,5016.34304949954,5016.34304949955,0,0,0,0,0
2018,"Benin (BEN) Non-profit institutions serving households P.3n","Benin","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Benin (BEN) Government final consumption P.3g","Benin","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Benin (BEN) Gross fixed capital formation P.51","Benin","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Benin (BEN) Changes in inventories P.52","Benin","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Benin (BEN) Acquisitions less disposals of valuables P.53","Benin","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Burkina Faso (BFA) Household final consumption P.3h","Burkina Faso","Household final consumption P.3h",NA,1107.71149574516,1107.71149574516,0,0,0,0,0
2018,"Burkina Faso (BFA) Non-profit institutions serving households P.3n","Burkina Faso","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Burkina Faso (BFA) Government final consumption P.3g","Burkina Faso","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Burkina Faso (BFA) Gross fixed capital formation P.51","Burkina Faso","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Burkina Faso (BFA) Changes in inventories P.52","Burkina Faso","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Burkina Faso (BFA) Acquisitions less disposals of valuables P.53","Burkina Faso","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Bangladesh (BGD) Household final consumption P.3h","Bangladesh","Household final consumption P.3h",NA,17342.5506853011,17342.5506853012,0,0,0,0,0
2018,"Bangladesh (BGD) Non-profit institutions serving households P.3n","Bangladesh","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Bangladesh (BGD) Government final consumption P.3g","Bangladesh","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Bangladesh (BGD) Gross fixed capital formation P.51","Bangladesh","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Bangladesh (BGD) Changes in inventories P.52","Bangladesh","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Bangladesh (BGD) Acquisitions less disposals of valuables P.53","Bangladesh","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Bulgaria (BGR) Household final consumption P.3h","Bulgaria","Household final consumption P.3h",0,2524.48638069524,2524.48638069524,0,0,0,0,0
2018,"Bulgaria (BGR) Non-profit institutions serving households P.3n","Bulgaria","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Bulgaria (BGR) Government final consumption P.3g","Bulgaria","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Bulgaria (BGR) Gross fixed capital formation P.51","Bulgaria","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Bulgaria (BGR) Changes in inventories P.52","Bulgaria","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Bulgaria (BGR) Acquisitions less disposals of valuables P.53","Bulgaria","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Bahrain (BHR) Household final consumption P.3h","Bahrain","Household final consumption P.3h",NA,3271.49438452664,3271.49438452664,0,0,0,0,0
2018,"Bahrain (BHR) Non-profit institutions serving households P.3n","Bahrain","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Bahrain (BHR) Government final consumption P.3g","Bahrain","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Bahrain (BHR) Gross fixed capital formation P.51","Bahrain","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Bahrain (BHR) Changes in inventories P.52","Bahrain","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Bahrain (BHR) Acquisitions less disposals of valuables P.53","Bahrain","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Bahamas (BHS) Household final consumption P.3h","Bahamas","Household final consumption P.3h",NA,1106.5348850753,1106.5348850753,0,0,0,0,0
2018,"Bahamas (BHS) Non-profit institutions serving households P.3n","Bahamas","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Bahamas (BHS) Government final consumption P.3g","Bahamas","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Bahamas (BHS) Gross fixed capital formation P.51","Bahamas","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Bahamas (BHS) Changes in inventories P.52","Bahamas","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Bahamas (BHS) Acquisitions less disposals of valuables P.53","Bahamas","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Bosnia and Herzegovina (BIH) Household final consumption P.3h","Bosnia and Herzegovina","Household final consumption P.3h",NA,2902.0601673785,2902.0601673785,0,0,0,0,0
2018,"Bosnia and Herzegovina (BIH) Non-profit institutions serving households P.3n","Bosnia and Herzegovina","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Bosnia and Herzegovina (BIH) Government final consumption P.3g","Bosnia and Herzegovina","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Bosnia and Herzegovina (BIH) Gross fixed capital formation P.51","Bosnia and Herzegovina","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Bosnia and Herzegovina (BIH) Changes in inventories P.52","Bosnia and Herzegovina","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Bosnia and Herzegovina (BIH) Acquisitions less disposals of valuables P.53","Bosnia and Herzegovina","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Belarus (BLR) Household final consumption P.3h","Belarus","Household final consumption P.3h",NA,14516.1595664832,14516.1595664832,0,0,0,0,0
2018,"Belarus (BLR) Non-profit institutions serving households P.3n","Belarus","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Belarus (BLR) Government final consumption P.3g","Belarus","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Belarus (BLR) Gross fixed capital formation P.51","Belarus","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Belarus (BLR) Changes in inventories P.52","Belarus","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Belarus (BLR) Acquisitions less disposals of valuables P.53","Belarus","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Belize (BLZ) Household final consumption P.3h","Belize","Household final consumption P.3h",NA,214.811392521582,214.811392521582,0,0,0,0,0
2018,"Belize (BLZ) Non-profit institutions serving households P.3n","Belize","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Belize (BLZ) Government final consumption P.3g","Belize","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Belize (BLZ) Gross fixed capital formation P.51","Belize","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Belize (BLZ) Changes in inventories P.52","Belize","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2018,"Belize (BLZ) Acquisitions less disposals of valuables P.53","Belize","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2018,"Bolivia (BOL) Household final consumption P.3h","Bolivia","Household final consumption P.3h",NA,4480.28718213163,4480.28718213163,0,0,0,0,0
2018,"Bolivia (BOL) Non-profit institutions serving households P.3n","Bolivia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2018,"Bolivia (BOL) Government final consumption P.3g","Bolivia","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2018,"Bolivia (BOL) Gross fixed capital formation P.51","Bolivia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2018,"Bolivia (BOL) Changes in inventories P.52","Bolivia","Changes in inventories P.52",NA,0,0,0,0,0,0,0
