Jurisdiction,Year,ECP_ets_jurGHG_2019USD,ECP_tax_jurGHG_2019USD,ECP_tax_ets_jurGHG_2019USD,ECP_ets_jurCO2_2019USD,ECP_tax_jurCO2_2019USD,ECP_tax_ets_jurCO2_2019USD
Rhode Island,2010,0.0,0.0,0.0,0.0,0.0,0.0
Rhode Island,2011,0.0,0.0,0.0,0.0,0.0,0.0
Rhode Island,2012,0.0,0.0,0.0,0.0,0.0,0.0
Rhode Island,2013,0.0,0.0,0.0,0.0,0.0,0.0
Rhode Island,2014,0.0,0.0,0.0,0.0,0.0,0.0
Rhode Island,2015,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1990,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1991,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1992,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1993,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1994,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1995,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1996,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1997,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1998,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1999,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2000,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2001,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2002,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2003,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2004,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2005,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2006,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2007,0.7198154707388018,0.0,0.7198154707388018,1.0198897363858501,0.0,1.0198897363858501
Romania,2008,19.3843224377086,0.0,19.3843224377086,27.40246359546099,0.0,27.40246359546099
Romania,2009,9.087890144631741,0.0,9.087890144631741,13.313289363643927,0.0,13.313289363643927
Romania,2010,9.264113820437785,0.0,9.264113820437785,13.729540338079493,0.0,13.729540338079493
Romania,2011,8.838309881234503,0.0,8.838309881234503,12.5891799636762,0.0,12.5891799636762
Romania,2012,4.486710286787361,0.0,4.486710286787361,6.415911140648364,0.0,6.415911140648364
Romania,2013,2.33994837035032,0.0,2.33994837035032,3.4867562770032094,0.0,3.4867562770032094
Romania,2014,2.972304779251076,0.0,2.972304779251076,4.429180705600473,0.0,4.429180705600473
Romania,2015,3.723795182701634,0.0,3.723795182701634,5.521422212669798,0.0,5.521422212669798
Romania,2016,2.4021877390020157,0.0,2.4021877390020157,3.573948986453,0.0,3.573948986453
Romania,2017,2.5608613206492365,0.0,2.5608613206492365,3.7520224766573533,0.0,3.7520224766573533
Romania,2018,6.208182685046299,0.0,6.208182685046299,9.037616422880646,0.0,9.037616422880646
Russian Federation,1990,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,1991,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,1992,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,1993,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,1994,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,1995,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,1996,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,1997,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,1998,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,1999,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2000,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2001,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2002,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2003,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2004,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2005,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2006,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2007,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2008,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2009,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2010,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2011,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2012,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2013,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2014,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2015,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2016,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2017,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,1990,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,1991,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,1992,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,1993,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,1994,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,1995,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,1996,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,1997,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,1998,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,1999,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2000,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2001,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2002,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2003,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2004,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2005,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2006,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2007,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2008,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2009,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2010,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2011,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2012,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2013,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2014,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2015,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2016,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2017,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,2018,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1990,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1991,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1992,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1993,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1994,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1995,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1996,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1997,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1998,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1999,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2000,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2001,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2002,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2003,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2004,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2005,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2006,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2007,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2008,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2009,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2010,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2011,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2012,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2013,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2014,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2015,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2016,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2017,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2018,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1990,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1991,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1992,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1993,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1994,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1995,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1996,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1997,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1998,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,1999,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2000,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2001,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2002,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2003,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2004,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2005,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2006,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2007,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2008,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2009,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2010,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2011,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2012,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2013,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2014,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2015,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2016,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2017,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2018,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1990,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1991,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1992,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1993,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1994,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1995,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1996,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1997,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1998,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1999,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2000,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2001,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2002,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2003,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2004,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2005,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2006,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2007,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2008,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2009,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2010,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2011,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2012,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2013,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2014,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2015,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2016,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2017,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2018,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,1990,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,1991,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,1992,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,1993,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,1994,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,1995,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,1996,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,1997,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,1998,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,1999,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2000,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2001,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2002,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2003,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2004,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2005,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2006,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2007,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2008,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2009,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2010,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2011,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2012,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2013,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2014,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2015,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2016,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2017,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,2018,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,1990,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,1991,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,1992,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,1993,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,1994,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,1995,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,1996,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,1997,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,1998,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,1999,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,2000,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,2001,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,2002,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,2003,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,2004,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,2005,13.341750709937852,0.0,13.341750709937852,16.20676295389026,0.0,16.20676295389026
Slovak Republic,2006,10.867229856553934,0.0,10.867229856553934,13.288850235607223,0.0,13.288850235607223
Slovak Republic,2007,0.4163675877097804,0.0,0.4163675877097804,0.5072550536398581,0.0,0.5072550536398581
Slovak Republic,2008,12.10849586719258,0.0,12.10849586719258,14.77839997104881,0.0,14.77839997104881
Slovak Republic,2009,6.935908317543588,0.0,6.935908317543588,8.519019003940302,0.0,8.519019003940302
Slovak Republic,2010,7.779755785116842,0.0,7.779755785116842,9.471823339566793,0.0,9.471823339566793
Slovak Republic,2011,7.326158206783759,0.0,7.326158206783759,8.943055269653772,0.0,8.943055269653772
Slovak Republic,2012,4.123489203396088,0.0,4.123489203396088,5.012673171991603,0.0,5.012673171991603
Slovak Republic,2013,2.340554607890864,0.0,2.340554607890864,2.841958853585671,0.0,2.841958853585671
Slovak Republic,2014,3.0824779737197896,0.0,3.0824779737197896,3.7804106265876367,0.0,3.7804106265876367
Slovak Republic,2015,3.9586652006002288,0.0,3.9586652006002288,4.861276919615875,0.0,4.861276919615875
Slovak Republic,2016,2.7095981230574746,0.0,2.7095981230574746,3.318837752173727,0.0,3.318837752173727
Slovak Republic,2017,2.889741844256907,0.0,2.889741844256907,3.483783523560867,0.0,3.483783523560867
Slovak Republic,2018,7.385780860764876,0.0,7.385780860764876,8.936593278064189,0.0,8.936593278064189
Slovenia,1990,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1991,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1992,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1993,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1994,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1995,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1996,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1997,0.0,4.451715644165581,4.451715644165581,0.0,5.497989815602424,5.497989815602424
Slovenia,1998,0.0,12.770657441046334,12.770657441046334,0.0,15.77703328842312,15.77703328842312
Slovenia,1999,0.0,12.065189994207383,12.065189994207383,0.0,14.907561918549513,14.907561918549513
Slovenia,2000,0.0,11.49378898530715,11.49378898530715,0.0,14.323915854269504,14.323915854269504
Slovenia,2001,0.0,10.6067217500708,10.6067217500708,0.0,13.117661941508718,13.117661941508718
Slovenia,2002,0.0,10.028672106907601,10.028672106907601,0.0,12.334108360326795,12.334108360326795
Slovenia,2003,0.0,10.306035079418141,10.306035079418141,0.0,12.74230774607114,12.74230774607114
Slovenia,2004,0.0,9.38665973092347,9.38665973092347,0.0,11.524866014527216,11.524866014527216
Slovenia,2005,13.315809571226133,2.184235967668772,15.500045538894906,16.28953002407852,2.672025098038136,18.961555122116657
Slovenia,2006,11.14250766005256,1.932601961967781,13.075109622020342,13.562440125632337,2.3523249160363573,15.914765041668694
Slovenia,2007,0.4294728346610684,1.4586993223660492,1.8881721570271175,0.5214458955312277,1.7710847184601,2.2925306139913277
Slovenia,2008,12.013978028892291,1.6408303382990157,13.654808367191308,14.352661221567901,1.960240139530853,16.312901361098753
Slovenia,2009,6.95028941314026,1.6509576246509823,8.601247037791243,8.407350305292836,1.9970649083177767,10.404415213610612
Slovenia,2010,7.235230602821227,1.64583064781952,8.881061250640748,8.732968432767398,1.9865278499187748,10.719496282686173
Slovenia,2011,6.731339408853411,6.7994800620963884,13.5308194709498,8.139403414895948,8.221797754567733,16.361201169463683
Slovenia,2012,3.6738610406130836,6.709495682769414,10.383356723382498,4.459184579609648,8.143715659035946,12.602900238645594
Slovenia,2013,2.2098452663932386,6.509607164084645,8.719452430477883,2.690027719867126,7.924094950509202,10.614122670376329
Slovenia,2014,2.569249523375105,6.78734852849905,9.356598051874155,3.165413810044816,8.362273329324081,11.527687139368897
Slovenia,2015,3.280786999040638,8.153063496687572,11.43385049572821,4.061305028333033,10.092724027831835,14.154029056164868
Slovenia,2016,2.2722856754909997,8.218969837721628,10.491255513212629,2.7947401238192198,10.108713455220451,12.90345357903967
Slovenia,2017,2.4453200918604825,7.698338965711702,10.143659057572185,2.9931556594530813,9.423030923561747,12.416186583014827
Slovenia,2018,6.392902476057241,7.8196814199175995,14.212583895974841,7.812233592518649,9.555781290308426,17.368014882827076
South Africa,1990,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1991,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1992,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1993,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1994,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1995,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1996,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1997,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1998,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1999,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2000,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2001,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2002,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2003,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2004,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2005,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2006,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2007,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2008,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2009,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2010,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2011,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2012,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2013,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2014,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2015,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2016,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2017,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2018,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,1990,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,1991,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,1992,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,1993,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,1994,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,1995,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,1996,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,1997,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,1998,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,1999,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2000,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2001,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2002,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2003,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2004,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2005,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2006,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2007,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2008,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2009,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2010,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2011,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2012,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2013,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2014,0.0,0.0,0.0,0.0,0.0,0.0
South Carolina,2015,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,1990,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,1991,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,1992,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,1993,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,1994,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,1995,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,1996,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,1997,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,1998,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,1999,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2000,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2001,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2002,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2003,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2004,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2005,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2006,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2007,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2008,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2009,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2010,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2011,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2012,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2013,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2014,0.0,0.0,0.0,0.0,0.0,0.0
South Dakota,2015,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1990,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1991,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1992,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1993,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1994,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1995,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1996,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1997,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1998,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,1999,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2000,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2001,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2002,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2003,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2004,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2005,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2006,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2007,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2008,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2009,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2010,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2011,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2012,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2013,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2014,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2015,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2016,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2017,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2018,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1990,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1991,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1992,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1993,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1994,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1995,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1996,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1997,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1998,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1999,0.0,0.0,0.0,0.0,0.0,0.0
Spain,2000,0.0,0.0,0.0,0.0,0.0,0.0
Spain,2001,0.0,0.0,0.0,0.0,0.0,0.0
Spain,2002,0.0,0.0,0.0,0.0,0.0,0.0
Spain,2003,0.0,0.0,0.0,0.0,0.0,0.0
