year,country,sector,ecp_edgar,co2_edgar_total,co2_edgar_1a,co2_edgar_1a3b,co2_edgar_1a4,co2_edgar_1b,co2_edgar_2,co2_edgar_3,co2_edgar_4,co2_edgar_5
2016,Yemen Arab Republic/Yemen (1990/1991),Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2016,Yemen Arab Republic/Yemen (1990/1991),Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2016,South Africa,Household final consumption P.3h,NA,52950.57302,52950.57302,27106.39946,25844.17355,0,0,0,0,0
2016,South Africa,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2016,South Africa,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2016,South Africa,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2016,South Africa,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2016,South Africa,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2016,Zambia,Household final consumption P.3h,NA,1208.440512,1208.440512,1025.625166,182.8153453,0,0,0,0,0
2016,Zambia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2016,Zambia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2016,Zambia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2016,Zambia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2016,Zambia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2016,Zimbabwe,Household final consumption P.3h,NA,2292.672192,2292.672192,1722.035231,570.6369618,0,0,0,0,0
2016,Zimbabwe,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2016,Zimbabwe,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2016,Zimbabwe,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2016,Zimbabwe,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2016,Zimbabwe,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Americas,Household final consumption P.3h,NA,6830.629784,6830.629784,4731.245129,2099.384655,0,0,0,0,0
2017,Rest of Americas,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Americas,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Americas,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Americas,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Americas,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Europe,Household final consumption P.3h,0,1178.210435,1178.210435,475.9888479,702.221587,0,0,0,0,0
2017,Rest of Europe,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Europe,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Europe,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Europe,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Europe,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Africa,Household final consumption P.3h,NA,2417.750119,2417.750119,1937.922549,479.8275705,0,0,0,0,0
2017,Rest of Africa,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Africa,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Africa,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Africa,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Africa,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Asia-Pacific,Household final consumption P.3h,NA,32901.63477,32901.63477,22999.4887,9902.146069,0,0,0,0,0
2017,Rest of Asia-Pacific,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Asia-Pacific,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Asia-Pacific,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Asia-Pacific,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Rest of Asia-Pacific,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Afghanistan,Household final consumption P.3h,NA,698.8294753,698.8294753,517.6301884,181.1992869,0,0,0,0,0
2017,Afghanistan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Afghanistan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Afghanistan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Afghanistan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Afghanistan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Angola,Household final consumption P.3h,NA,5773.299497,5773.299497,2280.723077,3492.57642,0,0,0,0,0
2017,Angola,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Angola,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Angola,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Angola,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Angola,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Albania,Household final consumption P.3h,NA,2054.245361,2054.245361,1302.169711,752.0756502,0,0,0,0,0
2017,Albania,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Albania,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Albania,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Albania,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Albania,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,United Arab Emirates,Household final consumption P.3h,NA,34722.24256,34722.24256,33721.69511,1000.547448,0,0,0,0,0
2017,United Arab Emirates,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,United Arab Emirates,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,United Arab Emirates,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,United Arab Emirates,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,United Arab Emirates,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Argentina,Household final consumption P.3h,NA,68702.47601,68702.47601,28631.55361,40070.92239,0,0,0,0,0
2017,Argentina,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Argentina,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Argentina,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Argentina,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Argentina,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Armenia,Household final consumption P.3h,NA,2453.396426,2453.396426,992.8314681,1460.564958,0,0,0,0,0
2017,Armenia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Armenia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Armenia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Armenia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Armenia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Australia,Household final consumption P.3h,NA,79629.27753,79629.27753,57404.96457,22224.31296,0,0,0,0,0
2017,Australia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Australia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Australia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Australia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Australia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Austria,Household final consumption P.3h,0,29633.684,29633.684,20743.6544,8890.029597,0,0,0,0,0
2017,Austria,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Austria,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Austria,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Austria,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Austria,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Azerbaijan,Household final consumption P.3h,NA,10951.386,10951.386,3813.972532,7137.413465,0,0,0,0,0
2017,Azerbaijan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Azerbaijan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Azerbaijan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Azerbaijan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Azerbaijan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Burundi,Household final consumption P.3h,NA,165.4646241,165.4646241,133.5183222,31.94630196,0,0,0,0,0
2017,Burundi,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Burundi,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Burundi,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Burundi,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Burundi,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Belgium,Household final consumption P.3h,0,45275.21976,45275.21976,21067.72236,24207.49739,0,0,0,0,0
2017,Belgium,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Belgium,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Belgium,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Belgium,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Belgium,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Benin,Household final consumption P.3h,NA,4433.915172,4433.915172,4294.604407,139.3107651,0,0,0,0,0
2017,Benin,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Benin,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Benin,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Benin,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Benin,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Burkina Faso,Household final consumption P.3h,NA,1010.382209,1010.382209,760.7818447,249.6003647,0,0,0,0,0
2017,Burkina Faso,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Burkina Faso,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Burkina Faso,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Burkina Faso,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Burkina Faso,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Bangladesh,Household final consumption P.3h,NA,16329.35962,16329.35962,3840.668264,12488.69135,0,0,0,0,0
2017,Bangladesh,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Bangladesh,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Bangladesh,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Bangladesh,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Bangladesh,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Bulgaria,Household final consumption P.3h,0,8065.371225,8065.371225,6456.659824,1608.711401,0,0,0,0,0
2017,Bulgaria,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Bulgaria,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Bulgaria,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Bulgaria,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Bulgaria,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Bahrain,Household final consumption P.3h,NA,3161.441548,3161.441548,2940.174571,221.2669767,0,0,0,0,0
2017,Bahrain,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Bahrain,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Bahrain,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Bahrain,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Bahrain,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Bahamas,Household final consumption P.3h,NA,917.9676638,917.9676638,511.4132417,406.5544221,0,0,0,0,0
2017,Bahamas,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Bahamas,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Bahamas,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Bahamas,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Bahamas,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Bosnia and Herzegovina,Household final consumption P.3h,NA,3057.113397,3057.113397,1992.214339,1064.899058,0,0,0,0,0
2017,Bosnia and Herzegovina,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Bosnia and Herzegovina,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Bosnia and Herzegovina,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Bosnia and Herzegovina,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Bosnia and Herzegovina,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Belarus,Household final consumption P.3h,NA,13960.48489,13960.48489,6811.749852,7148.735042,0,0,0,0,0
2017,Belarus,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Belarus,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Belarus,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Belarus,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Belarus,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Belize,Household final consumption P.3h,NA,231.1376002,231.1376002,147.3162093,83.82139092,0,0,0,0,0
2017,Belize,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Belize,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Belize,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Belize,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Belize,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Bolivia,Household final consumption P.3h,NA,4296.436122,4296.436122,2205.304919,2091.131203,0,0,0,0,0
2017,Bolivia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Bolivia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Bolivia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Bolivia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Bolivia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Brazil,Household final consumption P.3h,NA,158280.8015,158280.8015,118692.8357,39587.96589,0,0,0,0,0
2017,Brazil,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Brazil,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Brazil,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Brazil,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Brazil,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Brunei Darussalam,Household final consumption P.3h,NA,880.4718239,880.4718239,789.4308558,91.0409681,0,0,0,0,0
2017,Brunei Darussalam,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Brunei Darussalam,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Brunei Darussalam,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Brunei Darussalam,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Brunei Darussalam,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Bhutan,Household final consumption P.3h,NA,150.7355516,150.7355516,121.1993697,29.53618193,0,0,0,0,0
2017,Bhutan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Bhutan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Bhutan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Bhutan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Bhutan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Botswana,Household final consumption P.3h,NA,981.4152205,981.4152205,860.5812563,120.8339642,0,0,0,0,0
2017,Botswana,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Botswana,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Botswana,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Botswana,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Botswana,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Central African Republic,Household final consumption P.3h,NA,86.67056544,86.67056544,69.93705476,16.73351068,0,0,0,0,0
2017,Central African Republic,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Central African Republic,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Central African Republic,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Central African Republic,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Central African Republic,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Canada,Household final consumption P.3h,NA,187513.2367,187513.2367,97510.56914,90002.66755,0,0,0,0,0
2017,Canada,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Canada,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Canada,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Canada,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Canada,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Switzerland,Household final consumption P.3h,43.06363012,24369.3094,24369.3094,12067.8551,12301.45431,0,0,0,0,0
2017,Switzerland,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Switzerland,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Switzerland,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Switzerland,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Switzerland,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Chile,Household final consumption P.3h,0,19945.72682,19945.72682,12090.04854,7855.678277,0,0,0,0,0
2017,Chile,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Chile,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Chile,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Chile,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Chile,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,China,Household final consumption P.3h,NA,1065271.976,1065271.976,424878.2085,640393.7672,0,0,0,0,0
2017,China,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,China,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,China,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,China,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,China,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Cote d'Ivoire,Household final consumption P.3h,NA,2349.044667,2349.044667,970.0089464,1379.035721,0,0,0,0,0
2017,Cote d'Ivoire,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Cote d'Ivoire,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Cote d'Ivoire,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Cote d'Ivoire,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Cote d'Ivoire,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Cameroon,Household final consumption P.3h,NA,2422.488716,2422.488716,1917.380701,505.1080157,0,0,0,0,0
2017,Cameroon,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Cameroon,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Cameroon,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Cameroon,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Cameroon,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,DR Congo,Household final consumption P.3h,NA,1073.709094,1073.709094,1071.518986,2.190108057,0,0,0,0,0
2017,DR Congo,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,DR Congo,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,DR Congo,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,DR Congo,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,DR Congo,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Rep Congo,Household final consumption P.3h,NA,792.7488503,792.7488503,713.8098502,78.93900007,0,0,0,0,0
2017,Rep Congo,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Rep Congo,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Rep Congo,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Rep Congo,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Rep Congo,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Colombia,Household final consumption P.3h,0,16471.23781,16471.23781,11667.18794,4804.049865,0,0,0,0,0
2017,Colombia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Colombia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Colombia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Colombia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Colombia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Costa Rica,Household final consumption P.3h,NA,3749.780498,3749.780498,3309.421994,440.3585038,0,0,0,0,0
2017,Costa Rica,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Costa Rica,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Costa Rica,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Costa Rica,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Costa Rica,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Cuba,Household final consumption P.3h,NA,2016.010244,2016.010244,950.7355428,1065.274701,0,0,0,0,0
2017,Cuba,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Cuba,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Cuba,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Cuba,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Cuba,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Cyprus,Household final consumption P.3h,0,1703.650655,1703.650655,1184.474646,519.1760094,0,0,0,0,0
2017,Cyprus,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Cyprus,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Cyprus,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Cyprus,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Cyprus,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,CSSR/Czech Republic (1990/1991),Household final consumption P.3h,0,26069.20444,26069.20444,13467.12334,12602.0811,0,0,0,0,0
2017,CSSR/Czech Republic (1990/1991),Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,CSSR/Czech Republic (1990/1991),Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,CSSR/Czech Republic (1990/1991),Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,CSSR/Czech Republic (1990/1991),Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,CSSR/Czech Republic (1990/1991),Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Germany,Household final consumption P.3h,0,269573.1411,269573.1411,138267.9151,131305.226,0,0,0,0,0
2017,Germany,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Germany,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Germany,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Germany,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Germany,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Djibouti,Household final consumption P.3h,NA,209.3295124,209.3295124,168.914204,40.4153084,0,0,0,0,0
2017,Djibouti,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,Djibouti,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,Djibouti,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,Djibouti,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,Djibouti,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,DR Yemen (Aden),Household final consumption P.3h,NA,0,0,0,0,0,0,0,0,0
2017,DR Yemen (Aden),Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2017,DR Yemen (Aden),Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2017,DR Yemen (Aden),Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2017,DR Yemen (Aden),Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2017,DR Yemen (Aden),Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2017,Denmark,Household final consumption P.3h,26.06745074,12957.92674,12957.92674,8754.575021,4203.35172,0,0,0,0,0
