"year","country","sector","ecp_oecd","co2_oecd_total","co2_oecd_1a","co2_oecd_1a3b","co2_oecd_1a4","co2_oecd_1b","co2_oecd_2","co2_oecd_3","co2_oecd_4","co2_oecd_5"
2021,"Niger","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Niger","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Niger","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Niger","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Niger","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Nigeria","Household final consumption P.3h",NA,54490.9502924132,54490.9502924133,51505.4725554744,2985.47773693886,0,0,0,0,0
2021,"Nigeria","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Nigeria","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Nigeria","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Nigeria","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Nigeria","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Nicaragua","Household final consumption P.3h",NA,913.002676507028,913.002676507028,304.505865790898,608.49681071613,0,0,0,0,0
2021,"Nicaragua","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Nicaragua","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Nicaragua","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Nicaragua","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Nicaragua","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Netherlands","Household final consumption P.3h",0,29461.1002733114,29461.1002733114,13312.1973521303,16148.9029211811,0,0,0,0,0
2021,"Netherlands","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Netherlands","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Netherlands","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Netherlands","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Netherlands","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Norway","Household final consumption P.3h",66.4598421232249,4189.88586077356,4189.88586077356,3156.85896621887,1033.02689455469,0,0,0,0,0
2021,"Norway","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Norway","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Norway","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Norway","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Norway","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Nepal","Household final consumption P.3h",NA,5429.31934982779,5429.31934982779,3190.22575582583,2239.09359400196,0,0,0,0,0
2021,"Nepal","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Nepal","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Nepal","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Nepal","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Nepal","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"New Zealand","Household final consumption P.3h",32.5309343442656,10425.3393660633,10425.3393660633,7939.4740955074,2485.8652705559,0,0,0,0,0
2021,"New Zealand","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"New Zealand","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"New Zealand","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"New Zealand","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"New Zealand","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Oman","Household final consumption P.3h",NA,26125.0387976462,26125.0387976462,7410.61055562127,18714.4282420249,0,0,0,0,0
2021,"Oman","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Oman","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Oman","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Oman","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Oman","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Pakistan","Household final consumption P.3h",NA,62524.6999040957,62524.6999040957,40469.1497798225,22055.5501242732,0,0,0,0,0
2021,"Pakistan","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Pakistan","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Pakistan","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Pakistan","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Pakistan","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Palestine","Household final consumption P.3h",NA,0,0,0,0,0,0,0,0,0
2021,"Palestine","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Palestine","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Palestine","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Palestine","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Palestine","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Panama","Household final consumption P.3h",NA,3449.52798258835,3449.52798258836,2728.57431043656,720.953672151796,0,0,0,0,0
2021,"Panama","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Panama","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Panama","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Panama","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Panama","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Peru","Household final consumption P.3h",NA,15291.139626878,15291.139626878,11177.1636631288,4113.97596374916,0,0,0,0,0
2021,"Peru","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Peru","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Peru","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Peru","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Peru","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Philippines","Household final consumption P.3h",NA,20129.1276777769,20129.1276777769,10230.7028945329,9898.42478324399,0,0,0,0,0
2021,"Philippines","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Philippines","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Philippines","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Philippines","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Philippines","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Papua New Guinea","Household final consumption P.3h",NA,1162.73436741073,1162.73436741073,876.877733500161,285.856633910572,0,0,0,0,0
2021,"Papua New Guinea","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Papua New Guinea","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Papua New Guinea","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Papua New Guinea","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Papua New Guinea","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Poland","Household final consumption P.3h",0,52586.0777881927,52586.0777881927,25350.8886142765,27235.1891739162,0,0,0,0,0
2021,"Poland","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Poland","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Poland","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Poland","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Poland","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"North Korea","Household final consumption P.3h",NA,9157.06193019059,9157.06193019059,676.796482407585,8480.26544778301,0,0,0,0,0
2021,"North Korea","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"North Korea","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"North Korea","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"North Korea","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"North Korea","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Portugal","Household final consumption P.3h",26.8522529220967,8001.30783511316,8001.30783511315,6157.0635555819,1844.24427953125,0,0,0,0,0
2021,"Portugal","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Portugal","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Portugal","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Portugal","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Portugal","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Paraguay","Household final consumption P.3h",NA,2481.11842039204,2481.11842039204,2244.36974773896,236.748672653084,0,0,0,0,0
2021,"Paraguay","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Paraguay","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Paraguay","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Paraguay","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Paraguay","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Qatar","Household final consumption P.3h",NA,6938.22887749128,6938.22887749128,6602.94086609509,335.28801139619,0,0,0,0,0
2021,"Qatar","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Qatar","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Qatar","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Qatar","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Qatar","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Romania","Household final consumption P.3h",0,21238.4952290534,21238.4952290534,10172.3386293567,11066.1565996967,0,0,0,0,0
2021,"Romania","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Romania","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Romania","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Romania","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Romania","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"USSR/Russian Federation (1990/1991)","Household final consumption P.3h",NA,336538.235019698,336538.235019698,91088.0232165338,245450.211803164,0,0,0,0,0
2021,"USSR/Russian Federation (1990/1991)","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"USSR/Russian Federation (1990/1991)","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"USSR/Russian Federation (1990/1991)","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"USSR/Russian Federation (1990/1991)","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"USSR/Russian Federation (1990/1991)","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Rwanda","Household final consumption P.3h",NA,193.707507937125,193.707507937126,123.257119675866,70.4503882612597,0,0,0,0,0
2021,"Rwanda","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Rwanda","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Rwanda","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Rwanda","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Rwanda","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Saudi Arabia","Household final consumption P.3h",NA,79430.3044320011,79430.3044320011,74739.7181252558,4690.5863067453,0,0,0,0,0
2021,"Saudi Arabia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Saudi Arabia","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Saudi Arabia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Saudi Arabia","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Saudi Arabia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"South Sudan","Household final consumption P.3h",NA,0,0,0,0,0,0,0,0,0
2021,"South Sudan","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"South Sudan","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"South Sudan","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"South Sudan","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"South Sudan","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Senegal","Household final consumption P.3h",NA,1557.81225212392,1557.81225212392,1016.53711247929,541.275139644626,0,0,0,0,0
2021,"Senegal","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Senegal","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Senegal","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Senegal","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Senegal","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Singapore","Household final consumption P.3h",0,4873.86777283594,4873.86777283594,4294.57663762494,579.291135211003,0,0,0,0,0
2021,"Singapore","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Singapore","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Singapore","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Singapore","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Singapore","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Sierra Leone","Household final consumption P.3h",NA,300.605591968235,300.605591968235,243.044591802892,57.5610001653431,0,0,0,0,0
2021,"Sierra Leone","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Sierra Leone","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Sierra Leone","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Sierra Leone","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Sierra Leone","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"El Salvador","Household final consumption P.3h",NA,4062.58192758016,4062.58192758016,3209.94863500033,852.63329257983,0,0,0,0,0
2021,"El Salvador","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"El Salvador","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"El Salvador","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"El Salvador","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"El Salvador","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Somalia","Household final consumption P.3h",NA,260.80330449213,260.803304492129,210.863784223393,49.9395202687365,0,0,0,0,0
2021,"Somalia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Somalia","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Somalia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Somalia","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Somalia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Yugoslavia/Serbia (1991/1992)","Household final consumption P.3h",NA,0,0,0,0,0,0,0,0,0
2021,"Yugoslavia/Serbia (1991/1992)","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Yugoslavia/Serbia (1991/1992)","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Yugoslavia/Serbia (1991/1992)","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Yugoslavia/Serbia (1991/1992)","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Yugoslavia/Serbia (1991/1992)","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Sudan/North Sudan (2010/2011)","Household final consumption P.3h",NA,7075.95780515295,7075.95780515295,6204.27854036878,871.679264784169,0,0,0,0,0
2021,"Sudan/North Sudan (2010/2011)","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Sudan/North Sudan (2010/2011)","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Sudan/North Sudan (2010/2011)","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Sudan/North Sudan (2010/2011)","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Sudan/North Sudan (2010/2011)","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Slovakia","Household final consumption P.3h",0,6669.57631612935,6669.57631612935,3452.45511539916,3217.12120073019,0,0,0,0,0
2021,"Slovakia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Slovakia","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Slovakia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Slovakia","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Slovakia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Slovenia","Household final consumption P.3h",3.68560502356761,3105.99697010942,3105.99697010942,2523.96814621591,582.02882389351,0,0,0,0,0
2021,"Slovenia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Slovenia","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Slovenia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Slovenia","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Slovenia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Sweden","Household final consumption P.3h",127.391206978663,7720.50301653177,7720.50301653177,6434.78961330412,1285.71340322765,0,0,0,0,0
2021,"Sweden","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Sweden","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Sweden","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Sweden","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Sweden","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Syria","Household final consumption P.3h",NA,5762.5144008441,5762.51440084409,2932.6525193605,2829.86188148359,0,0,0,0,0
2021,"Syria","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Syria","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Syria","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Syria","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Syria","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Chad","Household final consumption P.3h",NA,582.559068650112,582.559068650111,471.008639972673,111.550428677438,0,0,0,0,0
2021,"Chad","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Chad","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Chad","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Chad","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Chad","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Togo","Household final consumption P.3h",NA,358.772298109845,358.772298109846,241.247099729991,117.525198379855,0,0,0,0,0
2021,"Togo","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Togo","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Togo","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Togo","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Togo","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Thailand","Household final consumption P.3h",NA,31466.7854068024,31466.7854068025,17770.4612632211,13696.3241435814,0,0,0,0,0
2021,"Thailand","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Thailand","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Thailand","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Thailand","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Thailand","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Tajikistan","Household final consumption P.3h",NA,2041.29201572106,2041.29201572106,861.087535300591,1180.20448042047,0,0,0,0,0
2021,"Tajikistan","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Tajikistan","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Tajikistan","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Tajikistan","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Tajikistan","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Turkmenistan","Household final consumption P.3h",NA,24571.422886757,24571.4228867571,4634.28114939397,19937.1417373631,0,0,0,0,0
2021,"Turkmenistan","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Turkmenistan","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Turkmenistan","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Turkmenistan","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Turkmenistan","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Tunisia","Household final consumption P.3h",NA,8364.67122215283,8364.67122215283,4297.25413383858,4067.41708831425,0,0,0,0,0
2021,"Tunisia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Tunisia","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Tunisia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Tunisia","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Tunisia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Turkey","Household final consumption P.3h",NA,106194.169600683,106194.169600683,39953.6339990073,66240.535601676,0,0,0,0,0
2021,"Turkey","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Turkey","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Turkey","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Turkey","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Turkey","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Tanzania","Household final consumption P.3h",NA,2728.84159263213,2728.84159263213,2255.45020731262,473.391385319512,0,0,0,0,0
2021,"Tanzania","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Tanzania","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Tanzania","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Tanzania","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Tanzania","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Uganda","Household final consumption P.3h",NA,822.905635865636,822.905635865636,475.732243377128,347.173392488508,0,0,0,0,0
2021,"Uganda","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Uganda","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Uganda","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Uganda","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Uganda","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Ukraine","Household final consumption P.3h",0.387242212375169,34932.5067907344,34932.5067907344,12881.4646667963,22051.0421239381,0,0,0,0,0
2021,"Ukraine","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Ukraine","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Ukraine","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Ukraine","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Ukraine","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Uruguay","Household final consumption P.3h",NA,3325.83618836693,3325.83618836693,2344.89158442777,980.944603939156,0,0,0,0,0
2021,"Uruguay","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Uruguay","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Uruguay","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Uruguay","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"Uruguay","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"United States of America","Household final consumption P.3h",NA,1122585.52005628,1122585.52005628,555235.616742617,567349.903313661,0,0,0,0,0
2021,"United States of America","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"United States of America","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"United States of America","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"United States of America","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2021,"United States of America","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2021,"Uzbekistan","Household final consumption P.3h",NA,34887.0719843116,34887.0719843115,7883.21713633943,27003.8548479721,0,0,0,0,0
2021,"Uzbekistan","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2021,"Uzbekistan","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2021,"Uzbekistan","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2021,"Uzbekistan","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
