Jurisdiction,Year,iea_code,CO2_em_sharesec,ets_ew_price_sector_2019USD,tax_ew_price_sector_2019USD,total_ew_price_sector_2019USD
Sudan,1998,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,1998,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW014,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW019,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW022,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,1998,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,1998,ABFLOW029,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW030,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW032,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,1998,ABFLOW035,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,1998,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,1998,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,1998,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,1998,NA,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW025,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW029,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,1999,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,1999,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,1999,NA,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW025,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW029,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2000,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2000,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2000,NA,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW029,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2001,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2001,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2001,NA,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW029,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2002,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2002,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2002,NA,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW029,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2003,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2003,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2003,NA,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW029,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2004,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2004,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2004,NA,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW029,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2005,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2005,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2005,NA,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW029,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2006,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2006,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2006,NA,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW029,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2007,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2007,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2007,NA,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW029,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2008,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2008,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2008,NA,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW029,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2009,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2009,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2009,NA,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW029,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2010,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2010,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2010,NA,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW029,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2011,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2011,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2011,NA,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW013,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW014,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW016,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW017,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW018,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW019,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW020,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW021,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW022,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW023,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW024,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW025,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW026,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW028,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW029,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW030,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW032,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW033,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW034,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW035,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW036,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW037,0.0,0.0,0.0,0.0
Sudan,2012,ABFLOW039,1.0,0.0,0.0,0.0
Sudan,2012,ABFLOW040,1.0,0.0,0.0,0.0
Sudan,2012,NA,0.0,0.0,0.0,0.0
Sudan,2013,ABFLOW003,1.0,0.0,0.0,0.0
Sudan,2013,ABFLOW004,0.0,0.0,0.0,0.0
Sudan,2013,ABFLOW005,0.0,0.0,0.0,0.0
Sudan,2013,ABFLOW011,1.0,0.0,0.0,0.0
Sudan,2013,ABFLOW013,0.0,0.0,0.0,0.0
